"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2011","2011",0.1,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2012","2012",0.1,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2013","2013",0.1,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2014","2014",0.11,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2015","2015",0.12,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2016","2016",0.11,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2017","2017",0.11,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2018","2018",0.11,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2019","2019",0.11,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2020","2020",0.11,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2021","2021",0.11,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2010","2010",0.07,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2011","2011",0.09,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2012","2012",0.08,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2013","2013",0.06,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2014","2014",0.06,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2015","2015",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2016","2016",0.06,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2017","2017",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2018","2018",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2019","2019",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2020","2020",0.06,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DNK","Denmark","2021","2021",0.06,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2010","2010",5.86,"E","Estimated value"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2011","2011",5.53,"E","Estimated value"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2012","2012",5.29,"E","Estimated value"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2013","2013",4.86,"E","Estimated value"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2014","2014",4.53,"E","Estimated value"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2015","2015",4.28,"E","Estimated value"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2016","2016",3.97,"E","Estimated value"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2017","2017",3.75,"E","Estimated value"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2018","2018",3.61,"E","Estimated value"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2019","2019",3.35,"E; B","Estimated value; Break"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2020","2020",2.75,"E","Estimated value"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2021","2021",2.76,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2010","2010",5.6,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2011","2011",5.26,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2012","2012",5.04,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2013","2013",4.66,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2014","2014",4.36,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2015","2015",4.07,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2016","2016",3.78,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2017","2017",3.54,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2018","2018",3.42,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2019","2019",3.21,"E; B","Estimated value; Break"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2020","2020",2.63,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2021","2021",2.66,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2010","2010",0.26,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2011","2011",0.27,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2012","2012",0.25,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2013","2013",0.2,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2014","2014",0.17,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2015","2015",0.21,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2016","2016",0.19,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2017","2017",0.21,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2018","2018",0.19,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2019","2019",0.13,"E; B","Estimated value; Break"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2020","2020",0.12,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2021","2021",0.1,"E","Estimated value"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",6.43,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",6.36,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",6.34,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",6.28,"B","Break"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",6.19,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",6.13,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",6.05,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",5.97,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2018","2018",5.89,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2019","2019",5.81,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2020","2020",5.72,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2021","2021",5.65,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",4.02,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",3.97,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",3.95,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",3.91,"B","Break"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",3.86,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",3.8,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",3.75,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",3.68,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2018","2018",3.63,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2019","2019",3.58,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2020","2020",3.52,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2021","2021",3.47,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",0.91,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",0.89,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",0.89,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",0.88,"B","Break"
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",0.86,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",0.86,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",0.85,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",0.84,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2018","2018",0.84,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2019","2019",0.83,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2020","2020",0.82,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2021","2021",0.81,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",1.5,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",1.5,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",1.51,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",1.49,"B","Break"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",1.47,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",1.46,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",1.46,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",1.44,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2018","2018",1.43,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2019","2019",1.4,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2020","2020",1.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2021","2021",1.37,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",8.25,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",8.38,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",8.34,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",8.28,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",8.23,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",8.13,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",8.06,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",8,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2018","2018",7.98,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2019","2019",7.91,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2020","2020",7.82,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2021","2021",7.76,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",3.35,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",3.41,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",3.37,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",3.37,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",3.35,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",3.32,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",3.27,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",3.26,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2018","2018",3.23,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2019","2019",3.18,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2020","2020",3.14,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2021","2021",3.12,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",2.45,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",2.48,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",2.47,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",2.45,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",2.41,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",2.37,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",2.35,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",2.31,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2018","2018",2.3,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2019","2019",2.28,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2020","2020",2.21,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2021","2021",2.18,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",2.45,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",2.49,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",2.5,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",2.46,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",2.47,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",2.45,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",2.45,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",2.43,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2018","2018",2.46,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2019","2019",2.45,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2020","2020",2.46,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2021","2021",2.45,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2010","2010",4.48,"B","Break"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2011","2011",4.47,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2012","2012",4.45,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2013","2013",4.24,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2014","2014",4.24,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2015","2015",4.25,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2016","2016",4.2,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2017","2017",4.21,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2018","2018",4.2,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2019","2019",4.18,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2020","2020",4.23,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2021","2021",4.27,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2010","2010",3.08,"B","Break"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2011","2011",3.01,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2012","2012",2.97,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2013","2013",2.77,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2014","2014",2.77,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2015","2015",2.76,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2016","2016",2.74,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2017","2017",2.74,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2018","2018",2.75,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2019","2019",2.75,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2020","2020",2.8,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2021","2021",2.86,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2010","2010",0.12,"B","Break"
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2011","2011",0.12,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2012","2012",0.12,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2013","2013",0.08,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2014","2014",0.08,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2015","2015",0.08,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2016","2016",0.08,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2017","2017",0.08,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2018","2018",0.08,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2019","2019",0.08,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2020","2020",0.08,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2021","2021",0.08,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2010","2010",1.27,"B","Break"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2011","2011",1.35,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2012","2012",1.36,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2013","2013",1.39,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2014","2014",1.39,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2015","2015",1.4,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2016","2016",1.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2017","2017",1.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2018","2018",1.37,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2019","2019",1.35,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2020","2020",1.34,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","GRC","Greece","2021","2021",1.33,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2010","2010",7.18,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2011","2011",7.19,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2012","2012",7,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2013","2013",7.04,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2014","2014",6.98,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2015","2015",6.99,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2016","2016",7,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2017","2017",7.02,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2018","2018",6.95,"B","Break"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2019","2019",6.91,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2020","2020",6.76,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2021","2021",6.79,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","HUN","Hungary","2010","2010",6.96,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","HUN","Hungary","2011","2011",6.96,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","HUN","Hungary","2010","2010",0.21,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","HUN","Hungary","2011","2011",0.21,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","HUN","Hungary","2010","2010",0.02,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","HUN","Hungary","2011","2011",0.02,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","ISL","Iceland","2010","2010",3.58,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","ISL","Iceland","2011","2011",3.29,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","ISL","Iceland","2012","2012",3.25,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","ISL","Iceland","2013","2013",3.22,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","ISL","Iceland","2014","2014",3.16,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","ISL","Iceland","2015","2015",3.12,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","ISL","Iceland","2016","2016",3.13,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","ISL","Iceland","2017","2017",3.06,,
