"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","LTU","Lithuania","2011","2011",42.7,"D","Difference in methodology"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","LTU","Lithuania","2012","2012",43.8,"D","Difference in methodology"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","LTU","Lithuania","2013","2013",45.6,"D","Difference in methodology"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","LTU","Lithuania","2014","2014",46.7,"D","Difference in methodology"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","LTU","Lithuania","2015","2015",47.7,"D","Difference in methodology"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","LTU","Lithuania","2016","2016",50.1,"D","Difference in methodology"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","LTU","Lithuania","2017","2017",50.9,"D","Difference in methodology"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","LTU","Lithuania","2018","2018",51,"D","Difference in methodology"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","LTU","Lithuania","2019","2019",52.5,"D","Difference in methodology"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","LTU","Lithuania","2020","2020",52.1,"D","Difference in methodology"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","LTU","Lithuania","2021","2021",53.4,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2010","2010",28.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2011","2011",32.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2012","2012",37.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2013","2013",38.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2014","2014",40.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2015","2015",44.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2016","2016",46.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2017","2017",48.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2018","2018",50,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2019","2019",52.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2020","2020",45.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2021","2021",45.5,,
"SCRNMAMS","Breast cancer screening, survey data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2014","2014",46.5,,
"SCRNMAMS","Breast cancer screening, survey data","FEMSCRTX","% of females aged 50-69 screened","LTU","Lithuania","2019","2019",52.8,,
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","CRI","Costa Rica","2012","2012",4.3,,
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","CRI","Costa Rica","2013","2013",3.5,,
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","CRI","Costa Rica","2014","2014",2.9,,
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","CRI","Costa Rica","2015","2015",2.2,,
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","CRI","Costa Rica","2016","2016",3.3,,
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","CRI","Costa Rica","2017","2017",3.3,,
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","CRI","Costa Rica","2018","2018",3,,
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","CRI","Costa Rica","2019","2019",3.5,,
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","CRI","Costa Rica","2020","2020",2.5,,
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","CRI","Costa Rica","2021","2021",3.1,"B","Break"
"SCRNCRCP","Cervical cancer screening, programme data","FECSCRTX","% of females aged 20-69 screened","CRI","Costa Rica","2022","2022",2.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2010","2010",28.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2011","2011",23.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2012","2012",28.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2013","2013",30.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2014","2014",31.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2015","2015",32.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2016","2016",33.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2017","2017",31.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2018","2018",30.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2019","2019",34.3,"B","Break"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2020","2020",23.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2021","2021",36,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CRI","Costa Rica","2022","2022",36,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","LTU","Lithuania","2014","2014",42.1,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","LTU","Lithuania","2015","2015",50,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","LTU","Lithuania","2016","2016",49.9,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","LTU","Lithuania","2017","2017",52.2,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","LTU","Lithuania","2018","2018",53.1,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","LTU","Lithuania","2019","2019",56.3,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","LTU","Lithuania","2020","2020",48.3,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","LTU","Lithuania","2021","2021",48.1,"D","Difference in methodology"
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","BEL","Belgium","2018","2018",51.7,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2010","2010",50,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2011","2011",52.2,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2012","2012",56.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2013","2013",58,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2014","2014",59.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2015","2015",60.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2016","2016",59.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2017","2017",64.8,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2018","2018",65.7,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2019","2019",66.2,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2020","2020",64.1,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","ISR","Israel","2021","2021",64.9,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","ESP","Spain","2017","2017",22.1,"D","Difference in methodology"
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","ESP","Spain","2020","2020",31.5,"D","Difference in methodology"
"SCRNCOLS","Colorectal cancer screening, survey data","FELSCRTX","% of females aged 50-74 screened","JPN","Japan","2010","2010",23.9,,
"SCRNCOLS","Colorectal cancer screening, survey data","FELSCRTX","% of females aged 50-74 screened","JPN","Japan","2013","2013",34.5,,
"SCRNCOLS","Colorectal cancer screening, survey data","FELSCRTX","% of females aged 50-74 screened","JPN","Japan","2016","2016",38.5,,
"SCRNCOLS","Colorectal cancer screening, survey data","FELSCRTX","% of females aged 50-74 screened","JPN","Japan","2019","2019",40.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2010","2010",37.1,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2011","2011",37.1,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2012","2012",27.8,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2013","2013",31.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2014","2014",33.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2015","2015",35.2,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2016","2016",36.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2017","2017",37.7,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2018","2018",40.2,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2019","2019",41.3,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2020","2020",35.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","KOR","Korea","2021","2021",40.1,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","USA","United States","2010","2010",58.7,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","USA","United States","2013","2013",57.8,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","USA","United States","2015","2015",62.4,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","USA","United States","2018","2018",65.5,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","USA","United States","2019","2019",67.5,"B","Break"
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","USA","United States","2021","2021",72.5,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","DEU","Germany","2010","2010",27.6,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","DEU","Germany","2011","2011",27.9,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","DEU","Germany","2012","2012",26,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","DEU","Germany","2013","2013",24.1,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","DEU","Germany","2014","2014",27.5,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","DEU","Germany","2015","2015",26.8,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","DEU","Germany","2016","2016",25.9,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","DEU","Germany","2017","2017",24.7,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","DEU","Germany","2018","2018",24,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","DEU","Germany","2019","2019",23,"D","Difference in methodology"
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","ISR","Israel","2010","2010",32.4,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","ISR","Israel","2015","2015",42.6,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","ISR","Israel","2019","2019",39.3,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","FIN","Finland","2019","2019",83.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","FIN","Finland","2020","2020",82.3,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","FIN","Finland","2021","2021",83.3,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","IRL","Ireland","2015","2015",40.2,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","IRL","Ireland","2016","2016",39.9,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","IRL","Ireland","2017","2017",43.2,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","IRL","Ireland","2018","2018",41.2,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","IRL","Ireland","2019","2019",43.1,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","IRL","Ireland","2020","2020",42.4,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","IRL","Ireland","2021","2021",49.5,"D; P","Difference in methodology; Provisional value"
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","TUR","Türkiye","2014","2014",21.5,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","TUR","Türkiye","2016","2016",25.9,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","TUR","Türkiye","2019","2019",29.1,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","FRA","France","2011","2011",31.8,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","FRA","France","2012","2012",31.5,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","FRA","France","2013","2013",30.7,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","FRA","France","2014","2014",29.5,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","FRA","France","2015","2015",,"M","Missing value; data cannot exist"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","FRA","France","2016","2016",,"M","Missing value; data cannot exist"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","FRA","France","2017","2017",33.1,"B","Break"
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","FRA","France","2018","2018",31.8,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","FRA","France","2019","2019",30.5,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","FRA","France","2020","2020",28.8,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","FRA","France","2021","2021",34.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","CZE","Czechia","2011","2011",22.4,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","CZE","Czechia","2012","2012",23.1,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","CZE","Czechia","2013","2013",24,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","CZE","Czechia","2014","2014",28.8,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","CZE","Czechia","2015","2015",30.8,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","CZE","Czechia","2016","2016",28.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","CZE","Czechia","2017","2017",28.3,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","CZE","Czechia","2018","2018",28.3,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","CZE","Czechia","2019","2019",28.2,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","CZE","Czechia","2020","2020",25.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","CZE","Czechia","2021","2021",25.3,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2010","2010",38.5,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2011","2011",37.4,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2012","2012",46.7,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2013","2013",56.3,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2014","2014",64.1,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2015","2015",64.2,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2016","2016",55.3,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2017","2017",60.9,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2018","2018",60.8,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2019","2019",64,"B","Break"
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2020","2020",67.3,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","KOR","Korea","2021","2021",74.4,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","NLD","Netherlands","2014","2014",9.6,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","NLD","Netherlands","2015","2015",21.1,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","NLD","Netherlands","2016","2016",34.6,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","NLD","Netherlands","2017","2017",47.5,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","NLD","Netherlands","2018","2018",54,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","NLD","Netherlands","2019","2019",61,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","CZE","Czechia","2014","2014",37.2,,
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","CZE","Czechia","2019","2019",39.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2014","2014",12.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2015","2015",18.4,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2016","2016",19.4,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2017","2017",21.7,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2018","2018",21,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2019","2019",20.2,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2020","2020",14.2,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2021","2021",8.2,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2022","2022",13.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","DNK","Denmark","2014","2014",63.8,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","DNK","Denmark","2015","2015",63.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","DNK","Denmark","2016","2016",60.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","DNK","Denmark","2017","2017",60.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","DNK","Denmark","2018","2018",60.7,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","DNK","Denmark","2019","2019",60.4,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","DNK","Denmark","2020","2020",60.3,,
"SCRNCOLP","Colorectal cancer screening, programme data","TOLSCRTX","% of population aged 50-74 screened","DNK","Denmark","2021","2021",61,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","NLD","Netherlands","2014","2014",70.3,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","NLD","Netherlands","2015","2015",71.1,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","NLD","Netherlands","2016","2016",71.1,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","NLD","Netherlands","2017","2017",70.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","NLD","Netherlands","2018","2018",70,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","NLD","Netherlands","2019","2019",68.8,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","NLD","Netherlands","2020","2020",68.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","NLD","Netherlands","2021","2021",67.6,,
"SCRNCOLS","Colorectal cancer screening, survey data","FELSCRTX","% of females aged 50-74 screened","IRL","Ireland","2015","2015",26,"E","Estimated value"
"SCRNCOLS","Colorectal cancer screening, survey data","TOLSCRTX","% of population aged 50-74 screened","GRC","Greece","2019","2019",27.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","FIN","Finland","2019","2019",74.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","FIN","Finland","2020","2020",75.6,,
"SCRNCOLP","Colorectal cancer screening, programme data","MALSCRTX","% of males aged 50-74 screened","FIN","Finland","2021","2021",75.1,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2014","2014",19.5,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2016","2016",23.7,,
"SCRNCOLS","Colorectal cancer screening, survey data","MALSCRTX","% of males aged 50-74 screened","TUR","Türkiye","2019","2019",26.9,,
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","IRL","Ireland","2015","2015",44.1,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","IRL","Ireland","2016","2016",44.7,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","IRL","Ireland","2017","2017",47.7,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","IRL","Ireland","2018","2018",46.2,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","IRL","Ireland","2019","2019",47.4,"D","Difference in methodology"
"SCRNCOLP","Colorectal cancer screening, programme data","FELSCRTX","% of females aged 50-74 screened","IRL","Ireland","2020","2020",46.4,"D","Difference in methodology"
